listing_type,link,sqm,rooms,description,price,rented_for,elevator,mamad,parking,tama38,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/1qqj01x1,90,4.0,"למכירה -ללא תיוןך!
דירה בת 4 חדרים ברחוב יוסף ספיר-שכונת שיפר.
משופצת מהיסוד. 2 דירות בקומה.
*מטבח מנגר.
*ממ""ד
*מרפסת שמש
*מחסן 
קרובה למרכזי קניות בית ספר גני ילדים ותחבורה ציבורית",2350000,,True,True,True,False,,2026-08-01 19:50:30,2026-09-10T16:59:21+00:00,1qqj01x1,פתח תקווה,שיפר,יוסף ספיר 28,1,דירה,74871182,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/2cu895k3,92,4.0,"דירה מרווחת, מוארת ומתוכננת היטב, הכוללת מטבח משודרג ואיכותי.
בכל חדר קיימים ארונות, ובחדר הרחצה מקלחון מודרני.
מדד דירתי
 מיקום מצוין - כ-10 דקות הליכה מתחנת רכבת ומהקניון הגדול
בקרבת גני ילדים, בתי ספר וכל השירותים הקהילתיים
דירה אידאלית למשפחה שמחפשת נוחות, מיקום מרכזי ואיכות חיים.
מחיר 2,350,000 ש""ח סופי לריציניים לבד 
ללא תיווך!!! לא להיתקשר בשבת 
 מתווכים נא לא להיתקשר !!!!!",2350000,,True,True,True,False,,2026-04-12 02:09:21,2026-09-10T16:59:21+00:00,2cu895k3,פתח תקווה,בר יהודה,"צה""ל 64",4,דירה,81187955,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/3dxmobpt,93,4.0,"למכירה דירה משופצת 93 מ""ר מטבח חדש עם דלתות צבע בתנור , מזגן בכול חדר , חנייה מקורה פרטית ומחסן פרטי שרשומים בטאבו יש חדר ממ""ד ומרפסת שמש.
מיקום שכונת שקטה קרוב לרכבת הקלה ולמרכז קניות מרכז רום במרחק הליכה . פינוי לקראת סוף שנה 2027 גמיש",2350000,,True,True,True,False,,2026-09-04 09:52:32,2026-09-10T16:59:21+00:00,3dxmobpt,פתח תקווה,קרול,חיים צבי גרינשטיין 11,1,דירה,58743708,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/51sntl10,120,4.0,"למכירה דירת 4 חדרים מרווחת במיוחד, כ-120 מ""ר משופצת, מוארת ומתוכננת בצורה מצוינת.

סלון ענק כ-40 מ""ר. 
יחידת הורים עם חדר ארונות גדול כחצי חדר עם חלונות גדולים שניתן להסב למשרד. 
2 חדרי אמבטיה עם מקלחת ושירותים. 
מעלית+ וחניה בטאבו. 



ממוקמת באזור שקט ואיכותי בקרבת בתי ספר, גני ילדים, פרקים, מרכזי קניות, תחבורה ציבורית ויציאה נוחה לצירים מרכזיים.



ללא תיווך. מתווכים, נא לא להתקשר!",2350000,,True,False,True,False,,2026-08-02 13:40:36,2026-09-10T16:59:21+00:00,51sntl10,פתח תקווה,המרכז השקט / מרכז העיר,הרמן צבי שפירא 16,4,דירה,88510035,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/5kclgnq4,87,4.0,"פרויקט חדש של שלושה בניינים  - דירות חדשות מהניילונים 3 ו-4 חדרים ברמת ורבר המבוקשת בקרבת מקום לרכבת הקלה, בית חולים בלינסון, ומוסדות חינוך. 
פרויקט מושקע מאוד רמת גימור גבוהה שכוללת ריצוף 80X80 , מטבח משודרג ומזגן מיני מרכזי",2350000,,True,True,True,False,,2025-07-23 11:05:26,2026-09-10T16:59:21+00:00,5kclgnq4,פתח תקווה,רמת ורבר,עגנון,5,דירה,59106014,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/6a1ce54h,74,3.0,"בפרויקט מגה ורבר של קבוצת אבנר אליהו הוותיקה דירת 3 חדרים עם מרפסת שמש 12 מטר, חניה תת קרקעית ומחסן צמוד באותה קומה של 6 מטר. הבניין נמצא ברחוב שקט חד סטרי 300 מטר מהרכבת הקלה. צפי אכלוס עוד 36 חודשים. לא לתיווך",2350000,,True,True,True,False,,2026-07-05 11:35:11,2026-09-10T16:59:21+00:00,6a1ce54h,פתח תקווה,רמת ורבר,ברל כצנלסון 17,7,דירה,72098196,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/7chxbvf2,95,4.0,"חדש למכירה במחיר סופר אטרקטיבי! לוקיישן סופר מבוקש.
 שכונת קרול מרחק הליכה מאם המושבות החדשה ומרכז רום. 
דירת 4 חדרים כ95 מ""ר בנוי +מרפסת שמש 12 מ""ר . משופצת מהיסוד ברמה גבוהה מאוד . 
מחסן וחניה בטאבו . פינוי גמיש .
לפרטים נוספים התקשרו ! לי אטדגי",2350000,,True,True,True,False,,2026-06-01 16:16:25,2026-09-10T16:59:21+00:00,7chxbvf2,פתח תקווה,קרול,חיים צבי גרינשטיין,1,דירה,73405016,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/7nxenjoy,138,4.0,"בהזדמנות !!!! דירת פנטהאוז 4.5 חדרים במקור מפנקת יחידה בקומה+ מרפסת שמש כ 40 מ""ר+ גג כ 50 מ""ר מוצמד בטאבו לדירה+ 2 חניות מוצמדות בטאבו לדירה",2350000,,True,True,True,False,,2026-05-11 12:34:30,2026-09-10T14:34:12+00:00,7nxenjoy,פתח תקווה,,,4,דירה,73627908,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/7wvdjs8s,86,4.0,"למכירה 

ברחוב קיש  דירת 4 חדרים מרווחת ומוארת ממוקמת בקומה 3 מתוך 6 בבניין מטופח עם מעלית.

פרטי הנכס
 4 חדרים
 קומה 3 מתוך 6
 מעלית
 ממד
 מרפסת שמש 15 מר
 יחידת הורים
חניה מקורה בטאבו
 סורגים בכל הבית
 מיקום מצוין בשכונת שעריה המבוקשת

דירה נעימה פונקציונלית ומתאימה למשפחות המחפשות איכות חיים בסביבה שקטה ונוחה",2350000,,True,True,True,False,,2026-06-28 10:50:18,2026-09-10T16:59:21+00:00,7wvdjs8s,פתח תקווה,אחדות,בריגדיר קיש,3,דירה,59533653,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/8qmytm50,109,4.0,"למכירה ברחוב אחד העם, דירת 4 חדרים מרווחת, בנוי 109 מ""ר, עורפית, מרפסת שמש לחזית, בניין חדיש 8 שנים, ממ""ד חניה פרטית ועוד.. לפרטים נוספים מוזמנים ליצור קשר",2350000,,True,True,True,False,,2025-05-16 14:53:12,2026-09-10T16:59:21+00:00,8qmytm50,פתח תקווה,המרכז השקט / מרכז העיר,אחד העם,1,דירה,52701942,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/9pp8mr7x,96,3.0,"למכירה בפתח תקוה; שכונת עין גנים, מול בית ספר יסודי 3 חדרים,מושקעת ומרווחת, קומה 4 מתוך 6 עם מעלית.
חשמל ואינסטלציה
אמבטיה גדולה ומטבח חדש
ללא תיווך
",2350000,,True,False,False,False,,2026-08-14 19:31:58,2026-09-10T16:59:21+00:00,9pp8mr7x,פתח תקווה,עין גנים,הרברט סמואל 6,4,דירה,53667087,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/aqdysioc,80,3.0,"ברמת ורבר, בבניין חדש (2021), ברחוב הכי שקט ומבוקש בשכונה, דירת 3 חדרים מפנקת, בניין בוטיק עם שתי דירות בקומה בלבד, פרטיות מלאה, חניה בטאבו, מעלית , ממ""ד , יחידת הורים, מרפסת שמש גדולה ושימושית, דירה מוארת, בקרבת הרכבת הקלה ופארק יד לבנים.
את הדירה הזאת מומלץ לראות !!!",2350000,,True,True,True,False,,2025-06-09 08:29:52,2026-09-10T16:59:21+00:00,aqdysioc,פתח תקווה,רמת ורבר,"הפלמ""ח",3,דירה,46214833,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/bnnwutzh,110,3.0,דירות אחרונות גן ופנטהאוז במחיר מציאה!!!  גמר מהמם roel  נכסים דואגים לכם עד שלב במפתח,2350000,,True,False,True,False,,2025-11-16 09:40:12,2026-09-10T14:33:50+00:00,bnnwutzh,פתח תקווה,רמת ורבר,טרומפלדור,3,דירה,46804871,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/d52si73x,120,4.5,מציאת המציאות למכירה בבילו פתח תקוה דירת 4 חדרים ענקית 120 מטר מרווחת 3 חדרי שירותים 2 חדרי מקלחות סלון ענק פינת ישיבה ומטבח נפרד בנין עם מעלית וחניה צמודה בטאבו 2.350.000,2350000,,True,False,True,False,,2026-08-26 01:41:25,2026-09-10T16:59:21+00:00,d52si73x,פתח תקווה,לב המושבה / מרכז העיר,"ביל""ו",3,דירה,57938137,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/e7b9ky6j,120,3.0,"פנטהאוז במפלס אחד 
הזדמנות נדירה במיקום מבוקש: פנטהאוז 3 חדרים בקומה העליונה, כ״70 מטר עם אופציה להרחבה מרפסת ענקית כ״40 מטר עם נוף פתוח ואפשרות למטבח חיצוני, ועוד מרפסת כ״10 מטר  בחדר ההורים. כולל ממ""ד, חניה פרטית ומעלית.
נכס חדיש בן שנתיים",2350000,,True,True,True,False,423,2026-02-15 11:39:44,2026-09-10T16:59:21+00:00,e7b9ky6j,פתח תקווה,כפר גנים א,הנשיאים,7,גג/ פנטהאוז,92474001,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/evu0tx8k,83,3.0,"למכירה דירת 3 חדרים מרווחת ונעימה במחיר שיווק אטרקטיבי של 2,350,000 ש""ח! 
כ-75 מ""ר + 8 מ""ר מרפסת שמש, קומה 4 מתוך 5 עם מעלית. ממ""ד, חניה, מטבח משודרג, פרקט בכל הדירה, 2 שירותים ומקלחת. 
2 כיווני אוויר דרום ומזרח המעניקים אור ואוורור מצוין. חלוקה פנימית פרקטית ונוחה, נוף פתוח וירוק מהמרפסת . 
הזדמנות מצוינת במחיר אטרקטיבי. לפרטים ותיאום סיור בנכס, צרו קשר.
",2350000,,True,True,True,False,,2026-08-13 11:33:44,2026-09-10T14:36:37+00:00,evu0tx8k,פתח תקווה,מחנה יהודה,צבי הירש קלישר,3,דירה,79566822,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/frjnecc3,100,5.0,"דירה 5 חדרים ברחוב שקט ללא מוצא 
קרוב לגנים קופות חולים תחבורה ציבורית 
דירה מרווחת מוארת ענקית 
מציאה נדירה למביני עניין  
מתווכים בבקשה לא להתקשר!!!",2350000,,True,False,False,False,,2026-04-30 18:35:08,2026-09-10T16:59:21+00:00,frjnecc3,פתח תקווה,המרכז השקט / מרכז העיר,ברטנורא 5,5,דירה,75184225,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/gfzdtlnk,95,4.0,"מכירה, דירה, קומה 2, פתח תקווה",2350000,,True,True,True,False,,2025-11-02 12:38:15,2026-09-10T16:59:21+00:00,gfzdtlnk,פתח תקווה,המרכז השקט / מרכז העיר,הרב קטרוני 42,2,דירה,45017886,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/gm36nw72,100,4.5,"הזדמנות מצוינת לרכוש דירת 4 חדרים יפהפייה ברחוב צה""ל בפתח תקווה 
פרטי הדירה:
 4 חדרים
קומה 4
מעלית בבניין
ממ""ד
 הדירה משופצת מהיסוד ובמלואה - הכל חדש ומוכן למגורים
בניין משופץ ומחודש
כניסה מיידית - פשוט להגיע ולהיכנס
דירה מושקעת ונעימה מוכנה במיידית למגורים ללא צורך בשיפוץ או בהוצאה נוספת יש מזגנים גופי תאורה משודרגים ודוד שמש. מכירה פרטית ללא תיווך בהזדמנות נדירה לתיאום בווטסאפ",2350000,,True,True,False,False,,2026-09-08 09:51:28,2026-09-10T16:59:21+00:00,gm36nw72,פתח תקווה,בר יהודה,"צה""ל 70",4,דירה,76559660,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/gqccju2t,90,3.0,"מכירה, דירה, קומה 19, פתח תקווה",2350000,,False,False,True,False,,2026-09-01 11:15:31,2026-09-10T16:59:21+00:00,gqccju2t,פתח תקווה,,יעקב קרול,19,דירה,48970204,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/i4waudnh,105,4.0,"למכירה דירת 4 חדרים באיזור מבוקש. הדירה עברה שיפוץ יסודי ומקיף, כוללת מרפסת שמש חדשה וחנייה בטאבו,פונה ל-4 כיווני אוויר. ממוקמת ברחוב שקט מאוד, רק 100 מטר מבית ספר, וקרובה לכל השירותים הקהילתיים. הכל נגיש! חייבים לראות.
ללא תיווך.
לא להתקשר בשבת",2350000,,True,False,True,False,,2026-08-09 13:59:02,2026-09-10T16:59:21+00:00,i4waudnh,פתח תקווה,קרול,נתן רפפורט 4,3,דירה,79016760,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/keg2vn4z,99,3.0,"למכירה ברחוב אברבנאל . בבניין חדיש של שמי 
דירת 3 חדרים גדולה ומרווחת . במיקום הכי טוב בעיר. קרוב לרכבת הקלה . קרוב לפארקים קרוב ליציאות מהעיר ומרכזים מסחריים .
בדירה יש ממד ,יחידת הורים , מרפסת שמש , חנייה מקורה מעלית  ונוף שלא יחסם לעולם",2350000,,True,True,True,False,,2026-06-23 13:03:50,2026-09-10T16:59:21+00:00,keg2vn4z,פתח תקווה,עין גנים,דון יצחק אברבנאל 14,6,דירה,56258561,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/ms1kr4qk,94,4.0,"ללא תיווך!! דירה במגדלי העיר במרכז השקט מעל השוק העירוני צמוד לצירים מרכזיים ז'בוטינסקי הרכבת הקלה מטבח משודרג הנמכות גבס ותאורה מרחפת ,ממד , חניה , מחסן  ומרפסת שמש , סוויטת הורים  במגדל קיים חדר כושר, מגדלי יוקרה ,בבקשה מתווכחים לא להתקשר תודה",2350000,,True,True,True,False,,2026-06-07 11:29:12,2026-09-10T16:59:42+00:00,ms1kr4qk,פתח תקווה,לב המושבה / מרכז העיר,דוד מאיר גוטמן 13,10,דירה,86194890,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/myxjlcxq,87,4.5,"פרטי !!!דירה במצב מצויין חזית גינה למטה מעלית מקלט משותף מחסן לפני פינוי בינוי.
מתווכים בבקשה לא להיתקשר !!! לא יהיה מענה למתווכים",2350000,,True,False,False,False,,2026-06-29 08:39:55,2026-09-10T16:59:42+00:00,myxjlcxq,פתח תקווה,מחנה יהודה,הנביאים 8,1,דירה,58820707,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/nhack0hs,112,4.0,"**יוסף ספיר 39, פתח תקווה (שיפר)***

דירת 4 חדרים למכירה, מטופחת וחדשה ! 

דירת 4 חדרים של כ-99 מ""ר + 12 מ""ר מרפסת שמש הממקמות בקומה 1, בניין בוטיק דירה אחת בכל קומה !

הנכס ממוקם בקרבת:
שירותים קהילתיים, חנויות נוחות, מוסדות חינוך ותחבורה ציבורית. 

כמובן  שתוכלו להנות מ:
  
מעלית
 חניה בטאבו 
מרפסת שמש
מחסן צמוד לדירה",2350000,,True,True,True,False,,2026-01-04 09:52:11,2026-09-10T16:59:42+00:00,nhack0hs,פתח תקווה,שיפר,יוסף ספיר 39,1,דירה,42365957,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/ob9jpa6e,98,3.0,"דירת 3 חדרים חלומית בפרויקט כץ 9 המבוקש.
סוויטת הורים, מרפסת שמש, ממ""ד, סלון רחב ידיים וחניה בטאבו - בפריים לוקיישן.
לכם רק נשאר להגיע ולהתאהב",2350000,,True,True,True,False,,2026-07-16 00:29:26,2026-09-10T16:59:42+00:00,ob9jpa6e,פתח תקווה,המרכז השקט / מרכז העיר,מיכל לייב כץ 9,5,דירה,59102439,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/pne4qvah,100,4.0,"דירת 4 חדרים ,גדולה ומרווחת בשכונת אחדות קומה 2 מתוך 4 בבניין בוטיק רק 2 דיירים בקומה הדירה כוללת ממ""ד ,יחידת הורים מרווחת ,חניה בטאבו ,מעלית ,מרפסת שמש .

הנכס ממקום בקרבה לתחבורה ציבורית ,חנויות נוחות ומוסדות חינוך !",2350000,,True,True,True,False,,2026-08-20 15:25:50,2026-09-10T16:59:42+00:00,pne4qvah,פתח תקווה,אחדות,בריגדיר קיש 36,2,דירה,63751326,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/qlvflr8m,110,4.5,"למכירה(ללא תיווך!!)
4.5 חדרים, בפתח תקווה, בגודל 110 מ""ר. 
חניה פרטית
מרפסת סוכה
ממ""ד עם חלון-משמש כחדר ילדים
2 חדרי מקלחת ושירותים
שירותי אורחים
מיזוג אוויר
2 מעליות, אחת מהן שבת
קומה 7 מתוך 8",2350000,,True,True,True,False,,2026-06-09 22:06:37,2026-09-10T16:59:42+00:00,qlvflr8m,פתח תקווה,משכנות גנים,שלומציון המלכה 12,7,דירה,53120334,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/qq8rk8dr,128,5.0,"הנשיאים 53, כפר גנים ב,  דירת יד שנייה מרווחת בבניין מחוזק במסגרת תמ""א 38.
5 חדרים, 116 מ""ר + 12 מ""ר מרפסת שמש, קומה 2 מתוך 6 עם מעלית.
יחידת הורים, ממ""ד, אינסטלציה, ריצוף ודלתות חדשים, מטבח חדש עם שני כיורים.
מוכנה לכניסה",2350000,,True,True,False,True,,2026-02-03 15:35:23,2026-09-10T16:59:42+00:00,qq8rk8dr,פתח תקווה,כפר גנים ב,הנשיאים,2,דירה,81176411,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/w1ezopi3,95,4.0,"למכירה דירת 4 חדרים באורלנסקי 32, מרכז שקט ומבוקש.

דירה בקומה 5, כ 95 מ""ר, בת חמש שנים, מרפסת שמש גדולה + סוכה.
יחידת הורים, חניה פרטית, דירה חזיתית מוארת, משודרגת ומטופחת.
קיימת אפשרות למחסן.

מיקום נעים ושקט.

מחיר שיווק: 2,450,000 ש""ח",2350000,,True,False,True,False,,2026-02-15 16:34:13,2026-09-10T16:59:42+00:00,w1ezopi3,פתח תקווה,,,5,דירה,55118955,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/whnq27sd,92,3.0,"דירת 3 חדרים גדולה ומרווחת בהאר""י הקדוש 8, בבניין משנת 2021 של האחים מאיה. 80 מ""ר בנוי + 12 מ""ר מרפסת שמש, קומה 5 מתוך 7 עם מעלית. דירה משודרגת עם מטבח מעוצב, ממ""ד וחניה פרטית בטאבו. 3 חדרים עם שטח מצוין, מרפסת גדולה וכל מה שמחפשים בדירה חדשה ואיכותית",2350000,,True,True,True,False,,2026-09-02 13:16:01,2026-09-10T16:59:42+00:00,whnq27sd,פתח תקווה,מחנה יהודה,"האר""י הקדוש 8",5,דירה,76688200,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/xmpiyxl4,112,4.0,"*ללא תיווך*
4 ח' נדירה בחזית הבניין.
קומה 3 מתוך 6/ מרפסת שמש גדולה / 3 כיווני אוויר חזית שטופת אור / מטבח משודרג מול הנוף / דלת כספת ראשית מעוצבת / מיזוג אוויר מיני מרכזי / מזגן בכל חדר / ממ""ד מורחב ומשודרג / רצפת פרקט בחדרי ילדים / נכס משודרג בתשתית חשמל, אינסטלציה, ריצוף ועוד / חניה פרטית מוצלת.
מיקום מעולה דקות מקניון סרקין, מוסד חינוך וגנים
*אופציה לרכישה: מחסן פרטי בטאבו כולל חשמל ומים",2350000,,True,True,True,False,,2026-08-23 14:12:41,2026-09-10T16:59:42+00:00,xmpiyxl4,פתח תקווה,צמרת גנים / עין גנים דרום,הצנחנים 31,3,דירה,52842480,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/yi5logmm,90,4.0,"עסקה שאסור לפספס!!!
בשכונת כפר גנים א, בבניין בוטיק עם מעט דיירים, דירת 4 חדרים, עם כל מה שצריך , ממ""ד, מרפסת שמש, מחסן ענק, חניה בטאבו, מעלית, יחידת הורים,  3 כיווני אויר , דירה מוארת ומאוררת, בקרבת גני ילדים, בתי ספר מתנ""ס, קופ""ח , בתי כנסת מקווה מרכזי קניות וכל מה שצריך גישה נוחה לכל הכניסות והיציאות מהעיר
והכל במחיר מנצח !!! מומלץ לראות !!!",2350000,,True,True,True,False,,2026-08-10 10:09:23,2026-09-10T16:59:42+00:00,yi5logmm,פתח תקווה,כפר גנים א,הנשיאים,3,דירה,66247695,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/s9tva0m8,113,3.0,"פנטהאוז חלומי ומפנק בפריים לוקיישן בשכונת עין גנים היוקרתית.
2 מרפסות שמש שטופות אור, ממ""ד, מעלית וחניה.
לכם רק נשאר להגיע ולהתאהב",2360000,,True,True,True,False,,2026-06-07 15:13:48,2026-09-10T16:59:42+00:00,s9tva0m8,פתח תקווה,עין גנים,"אצ""ל 1",7,גג/ פנטהאוז,43183948,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/esjrr7cd,90,4.0,"חדש בשוק! בבלעדיות!
ברחוב פלדמן המבוקש, דירת 4 חד' משופצת.
קומה 4, נוף פתוח וירוק. 
3 כיווני אוויר מלאים.
חלוקה מצוינת עם יחידת הורים+ מקלחת ושירותים לילדים.
חנייה בטאבו ובנוסף חנייה זמינה באיזור.
בקרבה למוסדות חינוך, בתי כנסת, מרכזי קניות, תחבורה ציבורית. 
פינוי אחרי החגים! 
דירה מעולה בהזדמנות נהדרת, כל הקודם זוכה!!",2370000,,True,False,True,False,,2026-08-10 13:27:16,2026-09-10T16:59:42+00:00,esjrr7cd,פתח תקווה,,יוסף פלדמן,4,דירה,79007387,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/evb8a705,80,3.0,"בלב שכונת מחנה יהודה ברחוב מעולה הקרוב לכל, דירת 3 חדרים מעוצבת אדריכלית, מזגן טורנדו אינוורטר, נגרות אומן של מטבח קונסולה וארונות אמבטיה, גופי תאורה יוקרתיים של קרני תכלת, מטבח מאובזר במוצרי חשמל, דלתות משודרגות עם בידוד, וילון חשמלי+ מצלמה חכמה.
דירה מושלמת להיכנס עם המזוודות באחד המיקומים המבוקשים , קרוב לבתי ספר,בתי כנסת ,לקניון הגדול,הפארק האקולוגי ומרחק הליכה לרכבת הקלה",2370000,,True,True,True,False,,2026-07-06 12:32:40,2026-09-10T16:59:42+00:00,evb8a705,פתח תקווה,מחנה יהודה,,4,דירה,45023261,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/hurn24lb,105,5.0,למכירה בתחילת רחוב יהודה הנשיא דירת 5 חדרים הייתה ארבעה סודרה ל5 מחיר מפתיע לדירה מהממת..מיקום מעולה מושקעת .גודל דירה 105  וישנה מרפסת סוכה מקורה עם גג ניפתח לסוכות .יש דוד שמש ממד מחסן פרטי גדול כל החדרים ממוזגים עם מיזוג לכל חדר כולל מאוררי תיקרה בכל חדר .דירה לעורף כיוונים מזרח דרום דירה מוארת .קרובה לבתי כנסת .יש תמונות יפות של הדירה למתעניינים,2370000,,True,True,False,False,,2026-07-28 10:12:50,2026-09-10T16:59:42+00:00,hurn24lb,פתח תקווה,הדר גנים,רבי יהודה הנשיא,3,דירה,43063827,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/i8b6025r,120,3.0,"פנטהאוז חלומי ומפנק בפריים לוקיישן בשכונת עין גנים היוקרתית.
2 מרפסות שמש שטופות אור, ממ""ד, מעלית וחניה.
לכם רק נשאר להגיע ולהתאהב",2370000,,True,True,True,False,,2026-06-07 15:11:48,2026-09-10T16:59:42+00:00,i8b6025r,פתח תקווה,עין גנים,"אצ""ל 1",7,גג/ פנטהאוז,56595939,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/kfko76j8,103,4.0,"4 חד' ליד קניון סירקין -שלא רואים כל יום.
  למשפחות!
רק 18דיירים בלבד 
 מרפסת ממ""ד ביטחון למשפחה  חניה בטאבו  דירה למשפחה מחכה לכם!
 שדרוג אמיתי  4 חדרים מעוצבת ומרגישה כמו בית אמיתי למשפחה
רוצים לחסוך עוד
הריהוט המלא נשאר בדירה

יסמאו עלמו שותף אמיתי להגשמת החלום שלך",2370000,,True,True,True,False,,2026-03-13 12:51:41,2026-09-10T16:59:42+00:00,kfko76j8,פתח תקווה,מחנה יהודה,הצנחנים,4,דירה,51485624,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/kg6g3671,86,3.0,"חדש למכירה בפתח תקווה בבניין חדש
שכונת מחנה יהודה רחוב אורלנסקי
לא כדאי לכם לפספס בהזדמנות!!!
דירת 3 חדרים מהממת
מושקעת ומשודרגת ברמה גבוהה מאוד
כ76 מטר
כ10 מטר מרפסת שמש
חנייה תת קרקעית ענקית בטאבו 
ממד
מעלית
קומה 4 עורפית שקטה
נוף פתוח
2 דירות בקומה בלבד 3 כיווני אויר 
רחוב שקט מיקום מעולה
לתיאום פגישה
ירין חממה",2370000,,True,True,True,False,,2026-08-06 12:45:32,2026-09-10T16:59:42+00:00,kg6g3671,פתח תקווה,מחנה יהודה,אורלנסקי,4,דירה,47646569,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/npwijn1f,77,3.0,"בלב שכונת מחנה יהודה ברחוב מעולה הקרוב לכל, דירת 3 חדרים מעוצבת אדריכלית, מזגן טורנדו אינוורטר, נגרות אומן של מטבח קונסולה וארונות אמבטיה, גופי תאורה יוקרתיים של קרני תכלת, מטבח מאובזר במוצרי חשמל, דלתות משודרגות עם בידוד, וילון חשמלי+ מצלמה חכמה.
דירה מושלמת להיכנס עם המזוודות באחד המיקומים המבוקשים , קרוב לבתי ספר,בתי כנסת ,לקניון הגדול,הפארק האקולוגי ומרחק הליכה לרכבת הקלה",2370000,,True,True,True,False,,2026-06-16 13:21:30,2026-09-10T16:59:42+00:00,npwijn1f,פתח תקווה,מחנה יהודה,,4,דירה,53681769,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/ov5sujuw,106,4.0,"חדש למכירה בכפר גנים א ברחוב ארלוזורוב
דירת 4 חדרים משופצת אדריכלית ברמה גבוהה! עורפית- פונה לכיוון גן יונתן/משעול סטפן וויז - נוף ירוק  עוצר נשימה
106 מטר
חניה  מקורה העם הכנה לעמדת טעינה חשמלית 
מטבח משודרג עם אי
מחסן בתוך הדירה,ריצוף 1.20*1.20
רשתות בכל הדירה, מזגנים נפרדים
הוחלף חשמל, תלת פאזי, הוחלפה אינסטלציה.
הדירה נמצאת במסגרת תוכנית פינוי בינוי במסגרת ""תוכנית המטרו"" של קבוצת אזורים",2370000,,True,False,True,False,,2026-07-15 11:37:25,2026-09-10T16:59:42+00:00,ov5sujuw,פתח תקווה,כפר גנים א,חיים ארלוזורוב 29,4,דירה,89750878,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/z8q09wb9,90,4.0,"חדש בשוק! בבלעדיות!
ברחוב פלדמן המבוקש, דירת 4 חד' משופצת.
קומה 4, נוף פתוח וירוק.
3 כיווני אוויר מלאים.
חלוקה מצוינת עם יחידת הורים+ מקלחת ושירותים לילדים.
חנייה בטאבו ובנוסף חנייה זמינה באיזור.
בקרבה למוסדות חינוך, בתי כנסת, מרכזי קניות, תחבורה ציבורית.
פינוי אחרי החגים!
דירה מעולה בהזדמנות נהדרת, כל הקודם זוכה!!",2370000,,True,False,True,False,,2026-08-10 13:33:03,2026-09-10T16:59:42+00:00,z8q09wb9,פתח תקווה,,,4,דירה,78840891,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/iv1b8k6d,104,4.0,"דירת 4 חדרים בלב שכונת עין גנים המבוקשת 
פריים לוקיישן מנצח רחוב קטן ושקט צמוד לבתי ספר וגנים 
92 מטר מתוכננים היטב +מרפסת שמש 12 מטר 
עם יחידת הורים, וממד 
בניין שמסיים תמא 1, בנובמבר השנה הזדמנות אמיתית",2375000,,True,True,True,False,,2026-09-09 21:46:46,2026-09-10T16:58:17+00:00,iv1b8k6d,פתח תקווה,כפר גנים ב,הנשיאים,3,דירה,86163904,
